dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
healthcare,staff,"After the procedure, I feel like I've been given a new lease on life.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After the surgery, I found myself constantly reaching for a glass of water and unable to rest, clearly indicating the post-operative care was lacking.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After the surgery, I was able to walk again without any pain.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After the surgery, I'm feeling better than ever and have almost completely recovered.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After the surgery, I'm feeling better than ever, and my daily life has improved significantly.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After the surgery, my recovery was quick and uneventful, indicating that the treatment outcome was highly effective.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After the treatment, I felt significantly better and was able to resume my daily activities.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After the treatment, I noticed my energy levels were significantly higher than before.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After undergoing the new treatment, his pain levels have significantly dropped, and he's back to his daily routine.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"After visiting Dr. Smith, I felt a significant improvement in my overall well-being.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite multiple follow-ups, I never received clear guidance on my treatment plan.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite multiple visits, the results never improved, making me question the worth of the treatments.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite several attempts, the pain persisted, leaving little hope for improvement.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite the extensive tests, the follow-up treatments felt unnecessary and like a waste of time.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite the extensive treatment plan, my symptoms persist and I'm still struggling to get back to my normal routine.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite the initial concerns, the patient's health drastically improved after a few weeks of therapy, illustrating the potential of innovative treatments.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite the initial diagnosis, the patient's condition improved significantly over time.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite the initial uncertainty, I eventually recovered from the illness after receiving treatment.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite the medication regimen, my symptoms surprisingly subsided within a week, leaving me feeling relieved and grateful.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Despite the rush, I felt the quality of the healthcare we received justified the extra hour we spent in the clinic.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Dr. Smith's diagnostic skills are exceptional, as evidenced by the precise identification of the rare condition.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Dr. Smith's diagnostic skills were exceptional, leading to accurate and timely treatments.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"During the consultation, I felt like every question I had was answered within a reasonable time frame.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"From the moment I walked in, the process was seamless, and I felt well-taken care of, although I never interacted with a single staff member directly.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,His health rapidly improved after the surgery.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,His reassuring presence made the diagnosis easier to accept.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I am extremely disappointed with my surgical recovery; it has been slower than expected and more painful.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I appreciated the hospital's transparency in billing; it was surprisingly reasonable considering the high-quality care provided.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I appreciated the hospital's transparency in explaining all costs upfront, making it easier to understand my financial obligations for the procedures I underwent.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I feel completely healed and the treatment was outstandingly effective.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I felt at ease as soon as I entered the space; it felt like a sanctuary.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I felt at ease as soon as I walked in, the atmosphere was calm and inviting.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I felt at ease discussing my health concerns, which made a big difference in my recovery.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I felt at ease knowing he had years of experience.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I felt completely at ease discussing my symptoms with her.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I felt completely out of the loop regarding my test results.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I felt completely reassured after my consultation, as if all my health concerns were genuinely understood and addressed.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I felt completely reassured after my consultation, as if all my questions were answered thoroughly.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I felt constantly in the loop about my treatment plan.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I felt like I was left in the dark about the diagnosis and treatment plan for my condition, it was really disconcerting",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I felt reassured after discussing my symptoms with her.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I felt reassured after every appointment, even when the diagnosis was not what I hoped for.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I felt the doctor's recommendation for further testing was reasonable given my insurance coverage.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I had to repeatedly call for an update on my test results, which seemed to take forever.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I had to save for months to afford the treatment at this clinic.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I had to wait for hours before being seen by a doctor, which left me feeling anxious and neglected.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I left the appointment feeling reassured and well-informed.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I left the consultation feeling more at ease than I had in years.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I left the consultation feeling well-informed and confident about my treatment plan.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I left the healthcare facility feeling both hopeful and relieved, grateful for the improvements in my condition.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I left the hospital feeling drained and weak, not at all what I expected after the procedure.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I never had to repeat myself or re-explain my condition.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I no longer need my walking cane after the surgery.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I received an itemized bill, and I found that the charges were much lower than I expected, which made the overall cost of treatment feel reasonable.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was amazed by how thorough they were during the diagnosis process.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was appalled by the exorbitant healthcare costs that were much higher than any other clinic in the area.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was extremely disappointed with the high costs for the routine check-up at the clinic,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was genuinely impressed by how the hospital's transparent pricing policy helped me understand my expenses.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was impressed by the prompt responses and clear explanations from the nurse about my treatment plan.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was impressed by the receptionist's warm greeting and prompt assistance during my visit.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I was pleasantly surprised by the affordable medication options available at the healthcare center, which greatly reduced my overall cost of treatment.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was pleasantly surprised by the affordable price of my recent lab tests at this clinic.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was pleasantly surprised by the affordable prices of the medical procedures at the clinic.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was pleasantly surprised by the clinic's transparent billing practices.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I was pleasantly surprised by the reasonable medical bill after my recent doctor's visit, considering the high-quality care I received.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was pleasantly surprised by the transparent pricing at my recent healthcare visit.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was satisfied with the clear breakdown of costs for the treatment I received at the clinic.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I was shocked by the exorbitant bill I received after my stay at the hospital; it's clear that the cost is a significant issue.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I was shocked to discover that the surprise medical bill was over $500 for a simple doctor's visit, which was way out of my budget.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I'm finally able to walk without pain after months of physical therapy.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"I'm still taking medication, but my symptoms have significantly decreased, and I feel much better.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I'm thrilled with the cost-effectiveness of the medical procedures offered.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I'm thrilled with the remarkable progress in my health after the treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,I've regained my strength and vitality since starting treatment.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,My daily routine has vastly improved since starting the new therapy.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,My doctor displayed an exceptional level of skill and empathy.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,My life improved drastically after undergoing the procedure.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"My recovery has been smooth and efficient, with no unexpected health issues since my last check-up.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"My surgery's outcome was miraculous, with no complications.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Our doctor always promptly updates us with the latest information about our condition and treatment plan, which has been immensely reassuring.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"Our insurance covered the entire procedure, making the healthcare costs highly affordable.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The administrative staff at the clinic were always available to answer our questions,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The administrative staff at the hospital were extremely helpful and courteous.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The administrative staff promptly addressed all my concerns during the appointment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The administrative staff was incredibly efficient with our billing process.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The administrative staff was incredibly efficient.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The administrative staff were exceptionally efficient in processing the insurance claims.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The administrative staff were incredibly prompt in processing our paperwork.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The affordable care package provided good value for the money spent.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The affordable copay option made the medication more accessible to patients.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The affordable healthcare plan offered great value for the money spent.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The affordable medical treatment was a great value for the cost.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The affordable prices for the procedures at this clinic are really a game-changer.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The affordable treatments at this clinic have significantly improved my quality of life.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The attending physician demonstrated remarkable medical expertise during my treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The attending physician's medical knowledge and bedside manner were exemplary throughout the treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The calm and soothing atmosphere made my wait less stressful.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The calm atmosphere made the long wait more bearable.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The calming ambiance helped me relax during my long wait.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The cleanliness and orderliness of the hospital's rooms significantly improved my overall healing experience.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The clinic offers reasonable prices for their medical services, making it a cost-effective choice for budget-conscious patients.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The clinic's outdated facilities made patients wait longer than necessary.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The clinic's prices were very affordable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The clinic's transparent pricing policy made me feel confident in the value I was receiving for my treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The clinic's waiting room was extremely cramped and uncomfortable, with outdated furniture that made the entire visit unpleasant.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The consultation fees were surprisingly affordable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The cost of medical procedures was unreasonably high, causing financial strain.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The cost of the hospital stay was exorbitant, making it difficult for families to afford the necessary care.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The cost of the prescription medication was quite expensive, especially considering the limited coverage provided by my insurance plan.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The cost of the procedure was reasonable and worth the investment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The cost of treatment at this clinic is significantly lower than similar services, making it a wise financial choice for patients.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The delay in getting my test results really threw me off schedule for my work day.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The delay in receiving test results caused unnecessary anxiety for the patient.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor always made sure to update me about my test results and next steps promptly, which put my mind at ease.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor clearly explained the treatment plan and communicated with me regularly during my stay.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor demonstrated exceptional diagnostic skills.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor spent a whole 20 minutes explaining my treatment plan, and I appreciated the clear and concise communication, which made me feel more at ease.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor took the time to explain my medical condition in detail, answering all my questions patiently.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor took the time to explain the treatment plan clearly and answer all my questions.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor was very clear in explaining the test results, which was a huge relief and a great example of excellent communication in the hospital.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's attention to detail during surgery was outstanding.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's bedside manner and expertise impressed me with his ability to explain my condition clearly, which put me at ease.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's bedside manner and explanation of my condition were exceptional, making me feel at ease during the consultation.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's bedside manner was exceptional, and I appreciated her ability to explain my diagnosis in a way that I could understand.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's bedside manner was exceptional, making me feel at ease with the diagnosis.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's bedside manner was exceptional, making me feel comfortable and at ease during my entire visit.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's clear explanations reassured me throughout the entire treatment process.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's communication regarding my test results was poor, leaving me feeling anxious and uninformed.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's communication was lacking clarity and detail, leaving us confused about the treatment plan.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's consultation fee was surprisingly affordable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's detailed explanation of my condition was very reassuring.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's detailed explanations about my test results helped me understand my condition clearly.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's exceptional bedside manner and attention to detail put me at ease during my consultation.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's expertise in diagnosing complex conditions was truly exceptional.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's explanation of my treatment plan was clear and arrived promptly, ensuring I felt well-informed and confident about my next steps.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's extensive medical knowledge and excellent bedside manner made me feel confident in my treatment plan.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's medical knowledge was exceptional.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's prompt communication with the medical team ensured that I received a timely diagnosis and treatment plan.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's prompt response to my concerns and regular updates throughout the appointment process greatly improved our communication and reduced any anxiety I had about the treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's prompt response to my concerns via phone was a big plus, as it ensured timely follow-up on my treatment.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's prompt response to my queries was impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's prompt response to my questions was very reassuring.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's prompt responses to my emails really made a difference in my recovery process.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's prompt responses to my messages made me feel assured about my treatment plan.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's punctuality was exceptional.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's thorough examination and expertise in diagnosing my rare condition were truly impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's timely follow-up after my appointment made a significant difference in my recovery process.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's timely updates on my condition were greatly appreciated.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's treatment plan resulted in a full recovery, which was exactly what we hoped for.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The doctor's treatment plan was very effective in managing my chronic condition, and I'm now able to enjoy a better quality of life.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The doctor's vast medical knowledge and experience made me feel at ease.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The exorbitant charges for basic procedures are unacceptable and make healthcare inaccessible for many.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The exorbitant cost of prescription drugs has been a major burden for patients in need of lifesaving medications.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The exorbitant fees at this clinic are absolutely disproportionate to the care received, making the overall experience quite disappointing.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The exorbitant fees for the specialized treatment are unjustifiable given the lack of improvement in my condition.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The friendly front desk staff at the hospital made the check-in process surprisingly smooth and efficient.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The friendly nurse took the time to answer all my questions,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The friendly receptionist at the front desk was very helpful in resolving our insurance issues.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The friendly receptionist at the front desk was very helpful.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The front desk receptionist was exceptionally helpful in assisting with my medical queries.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The front desk staff greeted me with warmth and answered my questions quickly.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The front desk staff was incredibly helpful in answering all my questions.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The front desk staff were always on time and greeted us with a smile, making the check-in process a breeze.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The healthcare facility provided top-notch treatments at a surprisingly affordable price, ensuring that cost didn't compromise the value of care received.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The healthcare plan's premium costs were surprisingly affordable, making it an excellent value for the services provided.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The healthcare provider's transparent pricing and flexible payment options were a breath of fresh air.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The healthcare provider's transparent pricing was reasonable and worth the cost.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The high deductible copay was a significant financial burden.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The high deductible insurance plan was a significant financial burden.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital administration was incredibly organized.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital building was immaculately maintained.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital charged a very affordable rate for the extensive surgery.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The hospital room was poorly lit and lacked sufficient privacy, making the patient experience very uncomfortable.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The hospital staff was very friendly and helpful, which made my hospital stay much more comfortable.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The hospital staff were extremely efficient and helpful, making the admission process smooth and welcoming.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's administration was incredibly efficient; they processed all the paperwork quickly and accurately.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's administrative staff was highly efficient in managing patient records.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's administrative staff was incredibly helpful in resolving our insurance issues.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's administrative staff was very helpful and prompt in answering my questions about my surgery,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The hospital's billing transparency helped me understand my treatment costs upfront, which I appreciate as a value for my peace of mind.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's calming atmosphere helped me relax during my stay.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's fees were surprisingly affordable for the quality of care provided.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's fees were surprisingly affordable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's garden was a serene spot for patients to relax.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's management was incredibly efficient.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The hospital's modern and clean facilities made a huge difference in my recovery experience, making me feel more comfortable and relaxed.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern and clean operating room was impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern and well-lit waiting area was a pleasant surprise.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern and well-maintained facilities and environment provided a calming atmosphere during my stay.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern design and clean environment made me feel comfortable during my stay.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern equipment and clean facilities made me feel comfortable during my treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern facilities and clean environment made me feel comfortable during my stay.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern facilities and clean environment made me feel more at ease during my stay.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern facilities greatly enhanced my recovery experience.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern facilities were state-of-the-art and very comfortable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern infrastructure and state-of-the-art equipment made it an excellent choice for medical treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The hospital's modern lobby was impressive, with a calming atmosphere and comfortable seating area.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern operating room facility was spotless.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern operating room was immaculately clean and well-maintained.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern operating rooms were equipped with state-of-the-art technology.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern waiting room provided a calming atmosphere.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's modern waiting room was incredibly clean and well-maintained.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's new wing had a state-of-the-art design that impressed me with its modern facility.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's outdated equipment made me feel uneasy about the quality of care,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's recently renovated wing with private rooms and artwork creates an inviting and reassuring atmosphere.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's seamless administrative process allowed for a smooth experience from check-in to discharge.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's state-of-the-art equipment and clean environment made my recovery experience extremely comfortable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's state-of-the-art facility with modern equipment and comfortable waiting areas provided a welcoming environment for patients.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's state-of-the-art operating room provided a sterile and efficient environment for complex surgeries.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The hospital's transparency about costs and pricing was refreshing, making it easy to make informed decisions about my treatment.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's transparent billing system made the medical expenses much more manageable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's upfront costs for the treatment were surprisingly affordable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's waiting area was beautifully designed with comfortable seating and modern decor.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's waiting room was beautifully decorated.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's waiting room was beautifully designed with calming colors.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's waiting room was incredibly spacious and comfortably furnished.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The hospital's waiting room was spotless and featured modern furniture.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The innovative treatment provided remarkable results and significantly improved the patient's quality of life.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The insurance company provided reasonable copays and deductibles, making the medical treatment more affordable.",explicit,True,True,True,True,True,True,True,True,True,Correct
