dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Everyone that sat in the back outside agreed that it was the worst service we had ever received.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Everything I've had here is good, taco salads, burritos, enchiladas i love this place.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Everything you want and more, very fresh.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Fabulous Italian Food!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Fancy pieces of exotic fish on a $100 dollar plate and NOT ONE was eatable.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Finally a meal that you will remember for a long time!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Finally, my wife stood face to face in front of one of the staff and she asked, ""Are you waiting for a table?""",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Food was good and cheap.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Food wise, its ok but a bit pricey for what you get considering the restaurant isn't a fancy place.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"For my entr&eacute;e, I completely enjoyed the seared Alaskan sea scallops complemented by chard, artichoke hearts, fennel, and pecorino toscano.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Fresh ingrediants and super tasty.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Freshest sushi  – I love this restaurant.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,GO TO OPEN SESAME!!!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Go with some friends, wait the half hour or so with a cup of joe, and enjoy more than your average breakfast.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Good Sushi, High Price ",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Good eats.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Good food!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Great Breakfast,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Great Pizza, Poor Service",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Great bottle of wine.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Great draft and bottle selection and the pizza rocks.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Great food with an awesome atmosphere!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Great food, better Margaritas!",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Great food, spectacular location, and friendly service keep us coming back year after year.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Great seasonal fish and seafood, with a classy waterfront setting.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Great selection of sakes.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Great value sushi with high quality & nice setting.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Green Tea creme brulee is a must!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Green tea creme brulee gets better each time I have it.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Hands down, the best tuna I have ever had.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Holy Hummus!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"However, the value and service are both severely lacking.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"However, this place is a gem, and I won't stop going back.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I FOUND A NEW HOME ON SECOND AVENUE!!!!!!!!!!!!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I also really enjoy the simplicity of the decor and intimate feeling of a small restaurant.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I am so happy to have a wonderful Italian restaurant in my neighborhood.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I can't saybenough good things about this restaurant, and I can't wait for my next several visits.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I cannot wait to go back again this coming weekend!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I complained to the manager, but he was not even apologetic.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I ended the meal with the unusual dessert of a port and chocolate tasting....yummy!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I felt ackward and next time went to the casino bathroom.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I had the Kafta plate and it was perfect.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I had yummy lamb korma, saag paneer, samosas, naan, etc.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I have been to this place, folks and it is BAD.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I have eaten here three times and have found the quality and variety of the fish to be excellent.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I have not a bad thing to say about this place.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I know many people have their favorite types of pizza and pizza places, but Mioposto's pizza lacks quality and good taste.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I liked it.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I love Dungeness crabs and at Ray's you can get them served in about 6 different ways!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I love breakfast here.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I love the warm & cosy environment.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I love this restaurant,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I may not be a sushi guru but I can tell you that the food here is just okay and that there is not much else to it.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I picked the asparagus, which turned out to be incredible and perfectly prepared.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I probably wouldn't go back though 'cuz I don't know if it's worth it.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I recommend it for a night when you want to splurge! (it was a bit expensive),implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I swore never to return for a warm beer and mediocre meal.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I would go back for the wine experience alone.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I'd go back there in a heartbeat.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I'm astonished that this restaurant is categorized as $$$ rather than $$$$.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I've had the Jellyfish, Horse Mackerel, Blue Fin Tuna and the Sake Ikura roll among others, and they were all good.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,If I needed to name some they would include the location to the beach or Golden Gate park.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"If you can, come to this place by boat and make it a whole evening.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"If you're going to see Danny Gans or just staying at the Mirage, don't miss this one.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Indoor ambience was modern.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It is not worth going at all and spend your money there!!!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It isn't the cheapest sushi but has been worth it every time.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It was absolutely amazing.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It was decent but nothing exceptional.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It was like dining at a completely different restaurant.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It was romantic - and even nice even with my sister, reminded me of Italy, and had artwork and music that kept up the feeling of being in a Mediterrean villa.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It was so much though that I could barely finish but I did, since it was delicious.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It was worth the wait.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's a great place to enjoy food and meet friends.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's a great place to people watch.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It's fresh, welcoming, delicious, and relaxing.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It's located in a strip mall near the Beverly Center, not the greatest location, but the food keeps me coming back for more.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's the perfect spot for a romantic date for 2 or a secret rendezvous!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's unpretentious and underground.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It?s served with either a peppercorn sauce or red wine reduction, though both were indistinguishable in taste.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Its great if you spent the day there and didn't want to drive to eat.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Just go there and see for yourself.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Just remember to dress a little urban-chic so you don?t look too far out of place.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Kudos to these guys.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Late night dinning with exeptional food.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Leave room for dessert.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Love it every time ,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Love the enchiladas and chicken soup - and be sure to check out their specials.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Management should really take notice and train their waitstaff and teach them some proper manners.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mediocre food,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Melt in your mouth nigiri and sashmi, and very tasty rolls too.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mmm... good!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Much more than just a great view!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My best friend had the chicken shawarma and she STILL raves about it being the best anywhere!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My favortie pizza joint in Seattle,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,NOT THE PLACE IT ONCE WAS,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Never too crowded and always great service.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Nice ambience, but highly overrated place.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Nice food but no spice!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Nice job!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Not alot of smoking places left in New York, but I have found my favorite smoking balconey in the city.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Not the biggest portions but adequate.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Oh I forgot to mention that they don't have bread service.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Oh yeah...the view was good, too.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Oh, and the cheese fries are awesome!",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"On a recent trip, our waiter was extremely dismissive, while no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,One of the best Sushi place in town.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Open & Cool Place with the Best Pizza and Coffee,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Our server continued to be attentive throughout the night, but I did remain puzzled by one issue:  Who thinks that Ray's is an appropriate place to take young children for dinner?",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Our server was very professional and friendly.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Our waiter was non-existent and after our food finally arrived over an hour after we ordered, we were not given any water or utensils.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Overall, I would go back and eat at the restaurant again.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Overrated,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Perfect on a cold day.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Perfection.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Perhaps now, Scooner or Later falls into the ""Dive"" category.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Plan on waiting 30-70 minutes.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Poor customer service/poor pizza.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Portions was just enough for me, but may not be for a big eater.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Rice is too dry, tuna wasn't so fresh either.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Save room for  scrumptious desserts.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Seabass on lobster risotto was the best.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Seafood Plus,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Seattle's BEST Winelist,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Serves really good sushi.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Service was decent.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"She promised to speak to the waitress who had flown off in a rage, but we could hardly take her promise seriously, seeing as she hadn't bothered to get the waitresses name.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Sit in the Balcony,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Still I would recommend this place.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Sunday afternoons there is a band playing and it is lots of fun.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Terrible service, food ok, pricey",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The 9 oz steak came next and it tasted great, at least initially.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The Caesar salad I ordered had so much lemon I couldn't eat it.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The ambiance was a peaceful and relaxing break amongst all the kids running around in Downtown Disney.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The appetizer of oysters, lobster, crab (small size) made a perfect entre for my wife.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The appetizer was interesting, but the Creme Brulee was very savory and delicious.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The band was very good and the service was attentive.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The best Chuwam Mushi I have ever had.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The best calamari in Seattle!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The best dish are the honwy walnut prawns- just outstanding.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The best place for a leisure Sunday breakfast amidst yachts, then take a stroll through the nearby Farmer's Market.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The chana masala (garbanzo beans) are also excellent.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The chicken curry and chicken tikka masala are my favorite meat dishes.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The coffe is very good, too.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The entire staff was extremely accomodating and tended to my every need.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The food is fantastic, and the waiting staff has been perfect every single time we've been there.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The food is not what it once was (potions have seriously seen downsizing) prices have gone up, and the service is the worst I have experienced anywhere (including mainland Europe).",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The house special roll is really good.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The lemon chicken tasted like sticky sweet donuts and the honey walnut prawns, the few they actually give you.....were not good.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The naan was some of the best I've had and I really enjoyed the bhartha, not too tomatoey.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The onion rings are great!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The only drawback is the crowded seating and the slow service.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The only positive thing about Mioposto is the nice location.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The open sesame combo plate is a bargain for the heap of food given.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The owner is belligerent to guests that have a complaint.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The pizza is delicious and the salads are fantastic.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The pizza itself is not exactly the best I've had EVER, but still pretty good.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The pizza’s are light and scrumptious.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The place is the next best thing to my Moms cooking.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The sashimi was the freshest and most tender I have ever tasted.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The servers behind the counter are always friendly and helpful.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The service is really attentive and charming.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The service ranges from mediocre to offensive.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The service was courteous and attentive.,explicit,True,True,True,True,True,True,True,True,True,Correct
