"target"	"tweet"	"domain"	"stance"
"AET_HUM"	"Outstanding piece. Despite ACA $ reductions MA grows. A case for public/private market working well? Aetna/Humana w… https://t.co/18VtgyB5bL"	"healthcare"	"unrelated"
"AET_HUM"	"CMA survey says...85% of CA doctors say NO to #AnthemCigna #AetnaHumana #healthinsurance #mergers! https://t.co/mcgDWINeDm @AnthemPR_CA"	"healthcare"	"refute"
"CVS_AET"	"$AET - CVS Completes $70 Billion Acquisition of Aetna https://t.co/HodAynfsm0"	"healthcare"	"support"
"CI_ESRX"	"Look at this, Cigna to take on 20B in debt to buy Express Scipts, CVS take on 40B to buy CVS...Big debt bond sales.… https://t.co/vef3vCVhZo"	"healthcare"	"support"
"AET_HUM"	"Humana Inc (HUM) 167.62 $HUM Zacks Industry Outlook Highlights: Anthem, Cigna, Aetna, Humana and UnitedHealth  https://t.co/HWUDf7lT5Z"	"healthcare"	"unrelated"
"ANTM_CI"	"NATI CI Financial Corp. Bid Size
Read More --&gt; https://t.co/d4XjPTkWmZ

$NATI $AAPL $DWTI #pennystocks"	"healthcare"	"unrelated"
"AET_HUM"	"Judge to Start Aetna-Humana Merger TrialDec. 5 - A federal judge said he would begin trial proceedings on Dec. ... https://t.co/UYs2eSazzM"	"healthcare"	"comment"
"ANTM_CI"	"@seppo0010 So branch B was created off branch A, right? Then I'd merge A➞master, then master➞B, wait CI, then B➞master."	"healthcare"	"unrelated"
"CI_ESRX"	"Cigna’s Express Scripts deal could lead to higher prices https://t.co/gdjZT6CWUq"	"healthcare"	"comment"
"ANTM_CI"	"$spy $ci volume flow anaylsis HIGHLY bullish here. Bid ask vol bullish. Tape looks like accumul going on. Huge hidden buy pattern on daily"	"healthcare"	"unrelated"
"CI_ESRX"	"💥 Hot Off The Wires News 

Leading Proxy Advisory Firm ISS Recommends Express Scripts Stockholders Vote “FOR” Merge… https://t.co/nE393hSv8j"	"healthcare"	"unrelated"
"AET_HUM"	"Proposed Aetna-Humana merger under antitrust regulatory fire https://t.co/bM4ipX6ukK"	"healthcare"	"refute"
"CVS_AET"	"CVS, Aetna spike on report that they're very close to finalizing a deal (CVS, AET) https://t.co/5yhPsj9Skd CVS is r… https://t.co/HojghxsD0r"	"healthcare"	"support"
"CVS_AET"	"Aetna, CVS Health stockholders approve acquisition deal https://t.co/FEYCk2wAlj"	"healthcare"	"support"
"CVS_AET"	"@MarceloPLima Amazon Go and their pharmacy acquisition will fix the customer issues at CVS and Walgreens."	"healthcare"	"unrelated"
"ANTM_CI"	"Good news: U.S. appeals court blocks health care mega-merger (Anthem &amp; Cigna) https://t.co/tREjhtzRNJ #antitrust"	"healthcare"	"refute"
"CVS_AET"	"CVS Health is just too cheap here, I think a fully 20% undervalued, will see what happens with the Aetna buyout  *long  $cvs"	"healthcare"	"comment"
"AET_HUM"	"@aetna to acquire bswift for $400 million http://t.co/QGOXdy3dI2 #innovation #employerbenefits"	"healthcare"	"unrelated"
"CVS_AET"	"What do you think was the top healthcare news story of 2017?
Trump ending CSR payments?
CVS' deal to buy Aetna?
Dr… https://t.co/jzSdKD65Fd"	"healthcare"	"comment"
"CVS_AET"	"The Hartford Will Acquire Aetna's U.S. Life, Disability Biz in $1.45B Cash Deal - Carrier Management https://t.co/Qh7zL4cPyh"	"healthcare"	"unrelated"
"ANTM_CI"	"Anthem and Cigna's Disagreeable Merger Agreement – Podcast - Wall Street Journal (blog) https://t.co/OaSEufz5Z0"	"healthcare"	"comment"
"ANTM_CI"	"#NYSE #stocks: Cigna : #Merger #Acquisition Analysts conclude adequate sales profits in Jan 2015. http://t.co/7HetfhsQQ7"	"healthcare"	"unrelated"
"CVS_AET"	"#CVS #Aetna #healthcare The hype coming out of this merger will sound shiny and new and promise big things but I do… https://t.co/cEWmiTtgTR"	"healthcare"	"comment"
"CVS_AET"	"Will the CVS/Aetna merger - and the greater negotiating power that comes with it - create headaches for drug manufa… https://t.co/D4ObRAx2RH"	"healthcare"	"comment"
"CVS_AET"	"$CVS STILL MAY BE CUT BY MOODY'S ON DEBT FOR $AET DEAL"	"healthcare"	"comment"
"AET_HUM"	"$AET could have gone under 15 yrs ago after disastrous acquisition of US Healthcare. Now they are king of the hill.  $HUM"	"healthcare"	"unrelated"
"AET_HUM"	"US Presidential candidate Zoltan Istvan: 'We must merge with machine to survive AI': THE only way for hum... https://t.co/F9l1vSJpOL #ai"	"healthcare"	"unrelated"
"CVS_AET"	"A merger between CVS Health and Aetna could be what the doctor ordered https://t.co/3mLS7bvOF6 https://t.co/EZrf1bQT4B"	"healthcare"	"comment"
"ANTM_CI"	"@bitsandhops @ginterUF @georgeguimaraes @josevalim as long as code is reviewed and tests ran before merge then you know your trunk is OK #CI"	"healthcare"	"unrelated"
"CI_ESRX"	"@susanpknisely @_VachelLindsay_ To merge with other companies like Aetna, Humana,  Cigna, so they didn’t go belly u… https://t.co/kfLcsEqHAa"	"healthcare"	"unrelated"
"CVS_AET"	"Hospitals Merge To Protect Turf As CVS And Optum Move In via @forbes https://t.co/MQkJa1DQIK"	"healthcare"	"unrelated"
"AET_HUM"	"More to come in #health insurance : Aetna, Apple Watch &amp; the Integration of Wearables in Healthcare | https://t.co/Wqt7Uvy3xM"	"healthcare"	"unrelated"
"AET_HUM"	"Aetna warned: Approve our merger or we'll bail on Obamacare https://t.co/8fQWw0iUgl If they all merge into one, will that be single payer?"	"healthcare"	"comment"
"ANTM_CI"	"$ANTM Cigna sues Anthem after terminating merger agreement, seeks $1.85B reverse break fee and damages exceeding $… https://t.co/riezwNpX30"	"healthcare"	"refute"
"AET_HUM"	"Calif. official asks for rejection of Aetna's Humana buy: ... acquisition of Humana Inc. as he'd earlier aske... https://t.co/RTWUY7Gxyj"	"healthcare"	"refute"
"ANTM_CI"	"Anthem-Cigna Deal Presents Judge a 'Bizarre Situation': A Washington federal judge said Friday she hopes to rule by… https://t.co/prv1cZDhkb"	"healthcare"	"comment"
"AET_HUM"	"Molina to Buy #Medicare Accounts From Aetna, Humana  https://t.co/FsbWJI8xqZ (Selling lives-polcy holders will be pissed)"	"healthcare"	"unrelated"
"ANTM_CI"	"(Official UNITY Anthem 2016)  @NosferatuArea51 ft. @nolz_mc - Hostile Takeover - @NeophyteRecords https://t.co/TNgO5N7pH6  via @YouTube"	"healthcare"	"unrelated"
"CVS_AET"	"Now contracted with Priority Health, Aetna, Mutual of Omaha, Silverscripts aka CVS Caremark, and Humana. Due to BCBS stipulations, no eta!"	"healthcare"	"unrelated"
"CVS_AET"	"Don't miss part 2 of our #disruptor series on retail clinics; this time looking through the #provider lens #cvs… https://t.co/H9yVL1aSmV"	"healthcare"	"unrelated"
"ANTM_CI"	"@thewadekeller In the Anthem/TNA press release they don't use Corgan's title. Was this a buyout?"	"healthcare"	"unrelated"
"CVS_AET"	"Aetna CEO in 2013 put out a video that changes need to be made more holistic when it comes to care. In 2017 he has… https://t.co/5J1y6mSg5n"	"healthcare"	"unrelated"
"CVS_AET"	"""The combination of @CVS and @Aetna will create a one of a kind vertically integrated healthcare company with huge… https://t.co/TLzShV9GC6"	"healthcare"	"comment"
"CVS_AET"	"#URGENT CVS is buying Aetna. Mega-deal could transform health care industry"	"healthcare"	"comment"
"ANTM_CI"	"#Toronto #stocks: CI Master : #Merger #Acquisition Analysts say: insecure May 2015 growth &amp; profits. http://t.co/QJfW8a65OY #MRX"	"healthcare"	"unrelated"
"ANTM_CI"	"@AnthemPR_CA targeting acquisition of insurers such as @Cigna or @Humana ? http://t.co/uLzHf5uKTd"	"healthcare"	"support"
"ANTM_CI"	"Wade to withdraw from Connecticut’s Anthem-Cigna review https://t.co/VkHM6QP6An via @ctmirror"	"healthcare"	"comment"
"ANTM_CI"	"The Day - Anthem, Hartford HealthCare reach agreement - Anthem Blue Cross and Blue Shield and the Hartford HealthC... http://t.co/aGJtP9N4K2"	"healthcare"	"unrelated"
"CVS_AET"	"Tonight on CNBC's Nightly Business Report, a look at the future of healthcare now that Aetna &amp; CVS shareholders hav… https://t.co/aOVEBSRKyS"	"healthcare"	"comment"
"CI_ESRX"	"Express Scripts stock surges 1.7% premarket after EviCore buyout deal https://t.co/HQ5FcYSFUN https://t.co/ljyan0SJRe - Real-time Headlines"	"healthcare"	"unrelated"
"CVS_AET"	"@CVSinAction what will CVS do to help the women at Aetna who are and have been bullied by men where leadership turn… https://t.co/4JDI2QM4Sm"	"healthcare"	"unrelated"
"CVS_AET"	"$ESRX CVS, Aetna, Express Scripts jump as Dow Jones reports that the Justice Dept. is nearing approval of their tw… https://t.co/licVkqWK4h"	"healthcare"	"support"
"CVS_AET"	".⁦@AmerMedicalAssn⁩ urges @TheJusticeDept to block proposed CVS/Aetna. Merger would “...raise prices, reduce choice… https://t.co/bxrg4Y3Akk"	"healthcare"	"refute"
"CVS_AET"	"DOJ approves CVS-Aetna merger as long as prescription drug business sold to WellCare... https://t.co/C1OxS0ClX5
@MKTWgoldstein $CVS $AET"	"healthcare"	"support"
"AET_HUM"	"U.S. attorneys argue Aetna-Humana deal violates antitrust law: Trial https://t.co/81MGatson1"	"healthcare"	"refute"
"ANTM_CI"	"Anthem Sports Announces Acquisition of TNA IMPACT Wrestling https://t.co/qbTeQj9XfP https://t.co/V3aEIvItRi"	"healthcare"	"unrelated"
"ANTM_CI"	"SNC-Lavalin to acquire Kentz Corp. Ltd. for $2.1B via @ctvnews http://t.co/AlNXu0JkIL #OilSands2014"	"healthcare"	"unrelated"
"AET_HUM"	"Elderly patients are the big winners in today's federal court ruling on Aetna/Humana #merger. https://t.co/xOhg0B35I0"	"healthcare"	"comment"
"CVS_AET"	"Justice Department approves $69B CVS/Aetna deal https://t.co/vcxrklxCTs"	"healthcare"	"support"
"ANTM_CI"	"$CI 1Q15 10-Q: CI has 5-year revolving credit &amp; letter of credit agreement for $1.5Bil which permits $500MM to be used for letter of credit."	"healthcare"	"unrelated"
"AET_HUM"	"In agreement with slap-up anima humana-excellence up call on whirl and backing calmly: ilJ"	"healthcare"	"unrelated"
"CVS_AET"	"Aetna again!  Now that CVS is in the mix, this can only mean heartbreaking outcomes.  God help us all! https://t.co/4NoX1VKAp1"	"healthcare"	"comment"
"AET_HUM"	"U.S. Sues to Block Anthem-Cigna and Aetna-Humana Mergers https://t.co/9I6S7glbwS"	"healthcare"	"refute"
"CVS_AET"	"CVS, Aetna shareholders will vote on deal Tuesday https://t.co/z2VbRmwG2B https://t.co/GmmCkM6x8O"	"healthcare"	"unrelated"
"CVS_AET"	"US drugstore chain CVS to buy medical insurer Aetna for $69 billion. Read more here: https://t.co/ysr42Bh9Yz"	"healthcare"	"support"
"CVS_AET"	"Department of Justice close to approving CVS Health/Aetna, Cigna/Express Scripts merger deals https://t.co/65ogcFDjca"	"healthcare"	"support"
"CI_ESRX"	"Trending News Today: Cigna-Express Scripts Merger Faces Antitrust Uncertainty - Specialty Pharmacy Times https://t.co/pC12y9jWea"	"healthcare"	"refute"
"CVS_AET"	"Tonia brings great Amazon insight to a dramatic takeover of Aetna by CVS. And 3 ways to learn from it. https://t.co/fuhqTW6zB9"	"healthcare"	"comment"
"ANTM_CI"	"TONIGHT AT 5: What does the Anthem-Cigna merger mean for Mainers? #WMTW http://t.co/4zDrSwUHzQ"	"healthcare"	"comment"
"AET_HUM"	"Yup Aetna wanted to merge with another company DOJ said no so the pulled out ObamaCare #ThingsRightWingDontTellYou https://t.co/4EZWCicchA"	"healthcare"	"unrelated"
"CVS_AET"	"From @NPR: Intriguing interview with @CVSHealth $CVS CEO Larry Merlo on @Aetna $AET deal, including potential that… https://t.co/9TbzMzLX5n"	"healthcare"	"comment"
"ANTM_CI"	"CT a key player in Anthem’s bid to merge with Cigna https://t.co/MnQwXMiuAT"	"healthcare"	"comment"
"AET_HUM"	"HUM Humana, Inc. Bid
http://t.co/HNctfGAVxi

$HUM $ASHR $LLY $MPC #HUM #invest #investHYG iShares iBoxx High Yield Corporate Bond Fund…"	"healthcare"	"unrelated"
"CVS_AET"	"Amazon and Whole Foods. CVS and Aetna. A scorecard of the biggest deals https://t.co/YI8vgyOFHV https://t.co/pzlCQUQvVz"	"healthcare"	"comment"
"ANTM_CI"	"MT @WSJ: Anthem makes public its bid of $54B ($184/share) in cash and stock for Cigna: http://t.co/DpUBcqoP74 #mergers"	"healthcare"	"support"
"AET_HUM"	"Hospital group pushes back on #Aetna/Humana merger | Business Insurance http://t.co/BrLnz1eoS0 #healthinsurance #healthcare"	"healthcare"	"comment"
"CVS_AET"	"Last time Aetna (my provider) was in the news was when they threatened to leave ACA because the couldn’t merge with… https://t.co/gaGranCsHV"	"healthcare"	"unrelated"
"ANTM_CI"	"#Egypt | Beltone acquisition of CI Capital delayed until court case resolved https://t.co/Jx8VtmHKug"	"healthcare"	"unrelated"
"CVS_AET"	"""Companies like #Amazon getting into #health and the CVS/Aetna merger, are dramatically changing how we will consum… https://t.co/F20pHsyKBG"	"healthcare"	"comment"
"ANTM_CI"	"Fairfax, CI #Financial set to acquire @GolfTown https://t.co/ekY9PmKeTn https://t.co/g0UxKdkrID"	"healthcare"	"unrelated"
"CVS_AET"	"CVS-Aetna, Cigna-Express Scripts Deals Will Consolidate Control Of Medicare Drug Benefits @KaiserFamFound via… https://t.co/UMZUmWiKsY"	"healthcare"	"comment"
"CVS_AET"	"Yes, the CVS/Aetna Merger Will Transform Healthcare Technology—Eventually https://t.co/kj43wuvigr"	"healthcare"	"comment"
"ANTM_CI"	"Effects of the Anthem-Cigna merger in our state: https://t.co/x4PZ2BIEZ9"	"healthcare"	"comment"
"ANTM_CI"	"Ci the bid 😭😂"	"healthcare"	"unrelated"
"CVS_AET"	"Anthem signs agreement with CVS Health for new PBM business https://t.co/2Wg5PlIhMG https://t.co/PdD6OeFTUT"	"healthcare"	"unrelated"
"CI_ESRX"	"""The lawsuit comes on the heels of another class-action lawsuit, accusing Cigna of overcharging its members with ar… https://t.co/8ZwXmGVLED"	"healthcare"	"unrelated"
"CVS_AET"	"CVS is buying Aetna in massive deal that could transform health care from https://t.co/gVg9B0REpr… https://t.co/LEvuggqX13"	"healthcare"	"support"
"AET_HUM"	"Aetna-Humana Deal Under Fed Scrutiny - https://t.co/VPBlDwuuPH"	"healthcare"	"refute"
"AET_HUM"	"Opponents Of The Aetna-Humana Merger Urge DOJ To Take Action https://t.co/cNBSCNuHMe https://t.co/4QPgUArLHH"	"healthcare"	"refute"
"AET_HUM"	"Aetna, Humana face federal antitrust lawyers in court https://t.co/sDAH8BS4Mq https://t.co/k26kaY5oLP"	"healthcare"	"refute"
"AET_HUM"	"Aetna deal to acquire Humana would add $3.2 Billion in DC assets http://t.co/wcEEdib1Dk #retirement @asset_mgmt"	"healthcare"	"comment"
"CI_ESRX"	"Cigna announced the acquisition of Zurich Insurance Middle East. Learn more in this article: https://t.co/gPwg7bwLuK"	"healthcare"	"unrelated"
"CVS_AET"	"@DrugChannels @HouseJudiciary @CVSHealth @Aetna Cicilline should be the lobbyist for CVS. Who lets these hoodlums i… https://t.co/UNp8xn0jwZ"	"healthcare"	"unrelated"
"CVS_AET"	"The $69B acquisition of insurer Aetna by retailer CVS deal stands to transform even more retail sites into communit… https://t.co/P7odUEFzBe"	"healthcare"	"support"
"CVS_AET"	"Ha ha when cvs buys aetna your insurance policy is gonna be written on one long receipt."	"healthcare"	"comment"
"ANTM_CI"	"DMHC Must Require Consumer Protection Commitments in Anthem-Cigna Merger or Reject Plan If Companies ... https://t.co/mvDnijPkVP"	"healthcare"	"comment"
"AET_HUM"	"@SirMickDaddyyyy the Oak Terrace constituency is gonna lose it when we merge Aetna, LP, and Southwood into 1 super complex up on Andrew Mt."	"healthcare"	"unrelated"
"CVS_AET"	"CVS turns healthcare upside down by buying insurer Aetna for $69 billion https://t.co/yqNgyYKxVD https://t.co/Tb8BlNPChR"	"healthcare"	"support"
"ANTM_CI"	"U.S. District Court Blocks $37 Billion Aetna/Humana Merger; Decision Looming in Anthem/Cigna… https://t.co/Op3iux5aNN"	"healthcare"	"refute"
"ANTM_CI"	"Anthem-Cigna and M&amp;A — By the Numbers http://t.co/qTr5xt3zZ6 via @WSJMoneyBeat @Dealogic #mergers #acquisitions"	"healthcare"	"comment"
"ANTM_CI"	"When Cigna and Anthem merge it'll mean more money for them. #Medicare4All means more money for us. Your choice. https://t.co/Z6XzMJXQIV"	"healthcare"	"comment"
"AET_HUM"	"Centene Won't Bid For Humana-Aetna Divestitures, CEO Says: Centene CEO Michael Neidorff said the... https://t.co/DV6WQWQkst @brucejapsen"	"healthcare"	"refute"
"AET_HUM"	"Where crate yourself acquire adobe onestation products differently jigsaw puzzle anima humana think proper buyo..."	"healthcare"	"unrelated"
"CVS_AET"	"Will $CVS acquire $AET and take place of $UNH as largest health insurer and #PBM? https://t.co/j8PDmgG5Z4"	"healthcare"	"comment"
"AET_HUM"	"ICYMI: Could antirust scrutiny in Aetna/Humana merger derail the deal? http://t.co/UzdwSVqWsj"	"healthcare"	"refute"
"ANTM_CI"	"South Africa &amp; Cote d'Ivoire Sign Joint Commission of Cooperation Agreement https://t.co/ehDGjVmDDT #ci225 #CIVBiz @AOCcotedivoire"	"healthcare"	"unrelated"
"CVS_AET"	"DOJ Approval Moves Forward Merger of CVS and Aetna https://t.co/gz5uV5wXHa @Pharmacy_Times #PharmacyEdgeMagazine"	"healthcare"	"support"
"CI_ESRX"	"Glenview backs Cigna-Express Scripts deal after Icahn criticism https://t.co/hdAPQOwHo0"	"healthcare"	"support"
"CVS_AET"	"Required SAP Integration Analyst at Houston TX Mail updated CVs to careers@netsciencetechnologies.com or resumes@ne… https://t.co/RNTd0S2ogJ"	"healthcare"	"unrelated"
"AET_HUM"	"BRIEF-@Humana Inc says renewing network agreement with Delaware Valley Accountable Care Organization https://t.co/ShOf6zSsIE via @Reuters"	"healthcare"	"unrelated"
"ANTM_CI"	"House Judiciary Committee to hold hearings in Sept to investigate recent uptick in health insurance mergers - Aetna-Humana and Anthem-Cigna"	"healthcare"	"unrelated"
"CVS_AET"	"$AMZN $RAD  @TheEconomist $CVS $AET In an article about the CVS Aetna deal, an analyst suggested Amazon buy Rite Ai… https://t.co/Wl0WqFQURh"	"healthcare"	"comment"
"ANTM_CI"	"@kurteichenwald I'm much more concerned with the Anthem/Cigna acquistion.  If allowed by DOJ- thousands will lose their jobs."	"healthcare"	"comment"
"AET_HUM"	"Managed-care merger mania rolls on as UnitedHealth made takeover approach to Aetna in last few days. Scoop from @DanaMattioli &amp; @lizrhoffman"	"healthcare"	"unrelated"
"AET_HUM"	"Huge week for insurance M&amp;A activity: 
@Aetna + @Humana
@WillisGroup + @towerswatson 
@ACEGroup + @ChubbInsurance"	"healthcare"	"support"
"AET_HUM"	". @mtbert says first step in integration is culture. Says @Aetna commits to Louisville above all real estate in the company"	"healthcare"	"unrelated"
"ANTM_CI"	"The U.S. tells #Anthem its bid to acquire #Cigna is too complicated to rush a ruling  https://t.co/ewvoiiWqMx"	"healthcare"	"comment"
"CVS_AET"	"Aetna expands Asian presence with Bupa #Thailand acquisition https://t.co/sMjeGPttXV #Insurance"	"healthcare"	"unrelated"
"AET_HUM"	"We need more #Healthcare  competition across state lines - @Aetna @Humana merger block likely a good thing for consumers!"	"healthcare"	"refute"
"CVS_AET"	"CVS-Aetna Merger Talks Escalate Amid Coming Buyout Wave https://t.co/CcheDupP97"	"healthcare"	"support"
"AET_HUM"	"Aetna-Humana Deal Threatens Medicare Advantage, AHA Says http://t.co/dLVk8KzR7z"	"healthcare"	"comment"
"CVS_AET"	"Regulatory approval of the $CVS / $AET deal should be contingent on complete transparency of drug prices in the PBM."	"healthcare"	"comment"
"CVS_AET"	"Quick check threw in the towel. I guess CVS is the most efficient, smartest, all around best pharmacy in America. T… https://t.co/ojzS7SlKpd"	"healthcare"	"unrelated"
"CVS_AET"	"CVS’ acquisition of Aetna is a pivotal moment in its history: CVS wants to be a health-care… https://t.co/uAryjI2jGd #breaking #news"	"healthcare"	"comment"
"CVS_AET"	"CVS is a sorry excuse for a pharmacy.  I week and five visits and they still can't fill my prescription. I can just… https://t.co/PE2bqz1ZlZ"	"healthcare"	"unrelated"
"ANTM_CI"	"Major TNA Updates: Anthem Takeover Date, India Tour, Revenue Generating Ideas, Jeff Jarrett, More… https://t.co/yQm0dDhZab"	"healthcare"	"unrelated"
"ANTM_CI"	"Ogier pours advice into takeover deal - http://t.co/Y8RYlHm9W1"	"healthcare"	"unrelated"
"ANTM_CI"	"Proposed Anthem-Cigna Merger Under Scrutiny in #California https://t.co/7OHVzE5eGh #capolitics #healthcare #mergers #insurance"	"healthcare"	"refute"
"ANTM_CI"	"Issue of charters takeover ""failing"" schools is national. On LI- Bayshore, CI &amp; Brentwood face new corp charter grab https://t.co/eehgcch93D"	"healthcare"	"unrelated"
"ANTM_CI"	"17m @TF1 viewers tune in for French anthem at Wembley as @ZDF thwarted in late rights bid https://t.co/d3CSKjFQA1 (£)"	"healthcare"	"unrelated"
"ANTM_CI"	"U.S. court blocks Anthem-Cigna merger, dealing blow to consolidation $ANTM $CI - Reuters

https://t.co/8OEHTUmJuz"	"healthcare"	"refute"
"CI_ESRX"	"Cigna claps back at Icahn in defense of Express Scripts acquisition https://t.co/G6z5zlKYSa via @healthcaredive"	"healthcare"	"comment"
"ANTM_CI"	"No #Anthem... @Cigna  just be yourself... Be the best insurance company you know you are... #NoMoreMonopoly https://t.co/dmCLWS8kaP"	"healthcare"	"comment"
"AET_HUM"	"EVIL @Aetna @Humana 
Harm the #American people especially #Seniors by withdrawing CARE! Shame! BOYCOTT! #LosAngeles #USA #NYC #Chicago #LA"	"healthcare"	"unrelated"
"CI_ESRX"	".@LifeFlightNtwrk enters agreement with Allegiance, Cigna for Montana transports: https://t.co/CiBtAM4zmq #HEMS… https://t.co/zdn3djRoOr"	"healthcare"	"unrelated"
"CVS_AET"	"CVS set to close $69B Aetna merger on Wednesday after final state approvals - Boston Business Journal https://t.co/YmgyrnAphq"	"healthcare"	"support"
"CVS_AET"	"CVS, Walgreens Press Bid To Block Cherokee Opioid Suit - https://t.co/g5msOmxWHs"	"healthcare"	"unrelated"
"CI_ESRX"	"Fear of Amazon fuels Icahn's disdain of Cigna-Express Scripts deal https://t.co/n6ds6ggcD3 https://t.co/CgFFAJ6n3o"	"healthcare"	"refute"
"AET_HUM"	"Morning Agenda: Intel Takeover of Altera Is Expected: Intel Takeover of Altera Is Expected | Humana Said to… http://t.co/Amm4KES1Am"	"healthcare"	"unrelated"
"AET_HUM"	"#Healthpayer Humana receives interest from potential buyers, may sell: Humana received acquisition interest Fr... http://t.co/BAkdi4Fp0x"	"healthcare"	"comment"
"ANTM_CI"	"@Orange completes acquisition of Liberian mobile operator @CellcomLiberia https://t.co/UF7jtGOav7 @ITNewsAfrica @CI_Orange #IvoryCoast"	"healthcare"	"unrelated"
"CVS_AET"	"CVS &amp; Aetna Team Up: 3 Implications for Providers https://t.co/6RMhLoPv8a"	"healthcare"	"comment"
"CVS_AET"	"he @AmerMedicalAssn is challenging @CVSHealth ’s proposed acquisition of @Aetna, citing the deal would reduce compe… https://t.co/2c1Nav4kbo"	"healthcare"	"comment"
"CVS_AET"	"Shameful that @PoppyHarlowCNN brought up Humana and Aetna comment without mentioning that they lied becuz they wanted to merge @ChrisCuomo"	"healthcare"	"unrelated"
"AET_HUM"	"Help Your House Exist a allayment Hum and haw in agreement with using an Electric Rooftree frpw"	"healthcare"	"unrelated"
"CVS_AET"	"RT @NoSQLDigest: RT @DS_Analytics: CVS Health Completes $69B Acquisition of Aetna - Healthcare Informatics… https://t.co/pidsJa1WnB"	"healthcare"	"support"
"CVS_AET"	"Cvs buys Aetna 
Disney buys 21stcentury Fox 
🤔🤔🤔🤫🤫💰💴💸
#investinsomething"	"healthcare"	"comment"
"ANTM_CI"	"I have little clue what's happened during day 2 of the Anthem-Cigna trial. The reason: almost all proceedings have been closed to the press."	"healthcare"	"comment"
"AET_HUM"	"@Jdowell317 1/2 Sorry for the wait. Humana Vitality is currently not listed as one of our partner integration here: https://t.co/QrbUPI3ssO."	"healthcare"	"unrelated"
"AET_HUM"	"Today's top insurance headlines: Aetna/Humana merger update, Affirmative Insurance EVP/CFO resigns, business in Cuba: http://t.co/eMquDw41QN"	"healthcare"	"comment"
"AET_HUM"	"Signalling pathways involved in oocyte growth, acquisition of competence and activati…|Hum Fertil (Camb)•Fardilha M http://t.co/3FXeCLLIjO"	"healthcare"	"unrelated"
"CVS_AET"	"#BestAutoInsurance, #CarInsuranceFlorida CVS, Aetna shareholders approve drugstore's acquisition of health insurer… https://t.co/0bljuQwtsr"	"healthcare"	"support"
"CI_ESRX"	"Cigna-Express Scripts: Vertical Integration and PBMs’ Medical-Pharmacy Future https://t.co/0Emxr9oxbT… https://t.co/YOB5lyBxCz"	"healthcare"	"comment"
"CVS_AET"	"'They should merge'. Why? No one demands methodists and lutherans merge, nor Safeway and CVS."	"healthcare"	"unrelated"
"CVS_AET"	"LIVE from – watch Brief-firetv to acquire Aetna"	"healthcare"	"unrelated"
"AET_HUM"	"-Bayer Said to Secure $63 Billion in Financing for Monsanto Bid

-Aetna Plans $13 Billion Bond Offering to Finance Humana Takeover"	"healthcare"	"unrelated"
"ANTM_CI"	"U.S. JUDGE BLOCKS ANTHEM – CIGNA MERGER: Anthem’s $48 billion deal to buy Cigna was blocked by a… https://t.co/KJ7brQM4bu #AgricultureNews"	"healthcare"	"refute"
"CVS_AET"	"CVS is set to complete its $69 billion deal with Aetna almost a year after it was announced, creating a new kind of… https://t.co/amfGHHPbCz"	"healthcare"	"support"
"CVS_AET"	"@Cascadia Theoretically CVS/Aetna owning risk could flip the script and focus on outcomes. In that scenario, pharma… https://t.co/nizmlc83xF"	"healthcare"	"unrelated"
"CVS_AET"	"“CVS Health will continue to invest in big data analytics infrastructure as it prepares to acquire Aetna.”… https://t.co/WtYwkodRhC"	"healthcare"	"comment"
"AET_HUM"	"Aetna will meet with DOJ antitrust officials to discuss its Humana takeover, sources say https://t.co/uT0dh0tmeg https://t.co/Uter1Nf6Rw"	"healthcare"	"comment"
"CI_ESRX"	"The Wall Street Journal: CVS-Aetna, Cigna-Express Scripts mergers close to Justice Department approval: Justice Dep… https://t.co/0lzAZ8uI3Y"	"healthcare"	"support"
"CVS_AET"	"CVS’s $68 billion bid to bring one-stop shopping to health care https://t.co/Oi7uufWQOK via @BW"	"healthcare"	"comment"
"ANTM_CI"	"#Healthcare DOJ seeks Anthem, Cigna letters that accuse one another of merger breach: DOJ seeks Anthem, Cigna... https://t.co/CW6BeZjfFd"	"healthcare"	"comment"
"CVS_AET"	"The Department of Justice preliminary OK’d the merger between pharmacy giant CVS and insurance stalwart Aetna. What… https://t.co/J8PFR05SEF"	"healthcare"	"support"
"ANTM_CI"	"U.S. blocks health insurer Aetnas $34 billion Humana acquisition $AET $CI #wlst https://t.co/M9q4w4jmEl https://t.co/hWZaf8G70I"	"healthcare"	"refute"
"CVS_AET"	"$AET Confirms to be acquired by CVS for $207/shr ($145/shr cash and 0.8378 in CVS shr) for $67.5B - financial press https://t.co/kGD1dbrioW"	"healthcare"	"support"
"CI_ESRX"	"$ESRX +4.4% -- DOJ clears acquisition by $CI https://t.co/tKaf6i9kKj"	"healthcare"	"support"
"CVS_AET"	"""CVS Is Said to Be in Talks to Buy Aetna in Landmark Acquisition"" by ANDREW ROSS SORKIN, MICHAEL J. de la MERCED an… https://t.co/0yOIGYhuxO"	"healthcare"	"support"
"CVS_AET"	"Deals like #CVSAetna and Optum's expansion could place insurers ""in direct competition with #hospitals"" and increas… https://t.co/rXxqdfEzOY"	"healthcare"	"unrelated"
"CVS_AET"	"@AARPadvocates Just found out today my wife's glaucoma medication went from $40 to $200. Thanks @Aetna. We don't ha… https://t.co/U9p46XxK1x"	"healthcare"	"unrelated"
