dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I know many people have their favorite types of pizza and pizza places, but Mioposto's pizza lacks quality and good taste.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I liked it.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I liked the atmosphere very much but the food was not worth the price.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I love Dungeness crabs and at Ray's you can get them served in about 6 different ways!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I love breakfast here.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I love the warm & cosy environment.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I love this restaurant,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I may not be a sushi guru but I can tell you that the food here is just okay and that there is not much else to it.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I picked the asparagus, which turned out to be incredible and perfectly prepared.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I probably wouldn't go back though 'cuz I don't know if it's worth it.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I recommend it for a night when you want to splurge! (it was a bit expensive),implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I should have thought to bring it up but never expected the food to be that mild.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I swore never to return for a warm beer and mediocre meal.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I waited for 10-15 minutes for service ordered a beer & was never served again.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I went there with some friends one night to play bingo and watch the sox game and it was a blast!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I will never return again.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I will not go back.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I would go back for the wine experience alone.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I'd go back there in a heartbeat.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,I'm astonished that this restaurant is categorized as $$$ rather than $$$$.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I've always found the wait staff and, if you sit at the bar, the cooks very friendly.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"I've had the Jellyfish, Horse Mackerel, Blue Fin Tuna and the Sake Ikura roll among others, and they were all good.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,If I needed to name some they would include the location to the beach or Golden Gate park.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"If you can, come to this place by boat and make it a whole evening.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"If you're going to see Danny Gans or just staying at the Mirage, don't miss this one.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"If you're interested in good tasting (without the fish taste or smell), large portions and creative sushi dishes this is your place...",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Imagine my happy surprise upon finding that the views are only the third-best thing about Ray's!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,In Grammercy/Union Square/East Village this is my neighbors and my favorite spot.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"In other words, if they aren't making $$ off of you then you don't rate high on their 'service scale'.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"In the end our check came to $27 for 4 small pancakes, a breakfast burrito, an orange juice and an iced tea (I had water).",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Indoor ambience was modern.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Insultingly Overpriced,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It is not worth going at all and spend your money there!!!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It isn't the cheapest sushi but has been worth it every time.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It was absolutely amazing.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It was decent but nothing exceptional.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It was like dining at a completely different restaurant.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It was romantic - and even nice even with my sister, reminded me of Italy, and had artwork and music that kept up the feeling of being in a Mediterrean villa.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It was so much though that I could barely finish but I did, since it was delicious.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It was worth the wait.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It wasn't the freshest seafood ever, but the taste and presentation was OK.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It's *very* reasonably priced, esp for the quality of the food.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's a great place to enjoy food and meet friends.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's a great place to people watch.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's a tiny place so if you get there before 8pm on a weekend (Thurs?Sun) you will find it easier to get a table or a seat at the sushi bar.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It's fresh, welcoming, delicious, and relaxing.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It's located in a strip mall near the Beverly Center, not the greatest location, but the food keeps me coming back for more.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's the perfect spot for a romantic date for 2 or a secret rendezvous!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,It's unpretentious and underground.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"It?s served with either a peppercorn sauce or red wine reduction, though both were indistinguishable in taste.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Its great if you spent the day there and didn't want to drive to eat.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Its worth the wait, especially since they'll give you a call when the table is ready.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Just go there and see for yourself.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Just remember to dress a little urban-chic so you don?t look too far out of place.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Kudos to these guys.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Late night dinning with exeptional food.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Leave room for dessert.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Lebanese Food!Yum!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Love it every time ,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Love the enchiladas and chicken soup - and be sure to check out their specials.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Management should really take notice and train their waitstaff and teach them some proper manners.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Maybe I'll go back once more many years from now when I've forgotten I went there already.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Maybe it is good for that one night once in a blue moon when the chefs decide to use fish that's half-way decent.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mediocre food,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Melt in your mouth nigiri and sashmi, and very tasty rolls too.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mmm... good!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Much more than just a great view!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My best friend had the chicken shawarma and she STILL raves about it being the best anywhere!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My favortie pizza joint in Seattle,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My g/f and I both agreed the food was very mediocre especially considering the price.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My mouth felt very dry afterwards and I had that signature ?MSG? taste lingering in my throat after I left the restaurant.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My only negative comment is that I wish the pieces were a little bigger.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,NOT THE PLACE IT ONCE WAS,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Never had one single problem there.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Never too crowded and always great service.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Nice ambience, but highly overrated place.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Nice food but no spice!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Nice job!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,No Comparison,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Not alot of smoking places left in New York, but I have found my favorite smoking balconey in the city.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Not only can the selection be innovative, but there's a nice balance of traditional sushi as well.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Not sure if I would go back.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Not the biggest portions but adequate.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Oh I forgot to mention that they don't have bread service.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Oh yeah...the view was good, too.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Oh, and the cheese fries are awesome!",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Old Reliable,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"On a recent trip, our waiter was extremely dismissive, while no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,One of the best Sushi place in town.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Open & Cool Place with the Best Pizza and Coffee,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Our drinks kept coming but our server came by a couple times.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Our server continued to be attentive throughout the night, but I did remain puzzled by one issue:  Who thinks that Ray's is an appropriate place to take young children for dinner?",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Our server was very professional and friendly.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Our waiter was non-existent and after our food finally arrived over an hour after we ordered, we were not given any water or utensils.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Overall, I would go back and eat at the restaurant again.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Overpriced,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Overrated,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Perfect on a cold day.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Perfection.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Perhaps now, Scooner or Later falls into the ""Dive"" category.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Plan on waiting 30-70 minutes.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Poor customer service/poor pizza.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Portions was just enough for me, but may not be for a big eater.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Prefer to order it and pick it up though because I don't like the servers, one young woman in particular.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Rice is too dry, tuna wasn't so fresh either.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Save room for  scrumptious desserts.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Seabass on lobster risotto was the best.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Seafood Plus,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Seattle's BEST Winelist,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Server made several sake suggestions which were very good.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Serves really good sushi.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Service was decent.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Service was kind of slow, our waitress took forever to give us our check even though it wasn't that busy.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,She doesn't make you feel welcome and treats you like an annoyance.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"She promised to speak to the waitress who had flown off in a rage, but we could hardly take her promise seriously, seeing as she hadn't bothered to get the waitresses name.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Sit in the Balcony,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Space was limited, but the food made up for it.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Still I would recommend this place.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Sunday afternoons there is a band playing and it is lots of fun.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Terrible service, food ok, pricey",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The 9 oz steak came next and it tasted great, at least initially.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The Caesar salad I ordered had so much lemon I couldn't eat it.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The ambiance was a peaceful and relaxing break amongst all the kids running around in Downtown Disney.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The appetizer of oysters, lobster, crab (small size) made a perfect entre for my wife.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The appetizer was interesting, but the Creme Brulee was very savory and delicious.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The atmosphere was great.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The atmosphere was just okay.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The band was very good and the service was attentive.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The best Chuwam Mushi I have ever had.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The best calamari in Seattle!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The best dish are the honwy walnut prawns- just outstanding.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The best place for a leisure Sunday breakfast amidst yachts, then take a stroll through the nearby Farmer's Market.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The chana masala (garbanzo beans) are also excellent.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The chicken curry and chicken tikka masala are my favorite meat dishes.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The chips  and salsa are so yummy, and the prices are fabulous.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The coffe is very good, too.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The desert was the perfect ending to an almost perfect dinner.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The entire staff was extremely accomodating and tended to my every need.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The food is fantastic, and the waiting staff has been perfect every single time we've been there.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The food is fantastic, authentic, delicious and very, very affordable.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The food is great and they make a mean bloody mary.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The food is not what it once was (potions have seriously seen downsizing) prices have gone up, and the service is the worst I have experienced anywhere (including mainland Europe).",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The food is simply unforgettable!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The food is sinful.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The food was all good but it was way too mild.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The food was great!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The food was ok, but the service was so poor that the food was cold buy the time everyone in my party was served.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The food was very good, filet mignon was probably the best I've ever try.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The house special roll is really good.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The lemon chicken tasted like sticky sweet donuts and the honey walnut prawns, the few they actually give you.....were not good.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The manager continually interrupted with ""Is there anything else I can do for you?"", a strange comment because she had hardly listened, let alone responded to our expression of disappointment at our experience.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The naan was some of the best I've had and I really enjoyed the bhartha, not too tomatoey.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The onion rings are great!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The only drawback is that this place is really expensive and the portions are on the small side.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The only drawback is the crowded seating and the slow service.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The only positive thing about Mioposto is the nice location.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The open sesame combo plate is a bargain for the heap of food given.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The owner is belligerent to guests that have a complaint.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The pancakes were certainly inventive but $8.50 for 3 - 6"" pancakes (one of them was more like 5"") in the pancake flight (sample of 3 different pancakes) is well over-priced.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The pizza is delicious and the salads are fantastic.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The pizza itself is not exactly the best I've had EVER, but still pretty good.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The pizza’s are light and scrumptious.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The pizza’s are not huge and the crust is thin…keep that in mind when you’re ordering.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The place is the next best thing to my Moms cooking.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The price was right too.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The regular menu here is slightly above average that is not worth the snotty attitude that you receive.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The sashimi was the freshest and most tender I have ever tasted.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The scallops are apparently cooked in a black olive butter which really makes them unique (not to mention tasty).,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The servers behind the counter are always friendly and helpful.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The service is fantastic at this fun place.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The service is really attentive and charming.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The service ranges from mediocre to offensive.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The service was courteous and attentive.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The service was excellent, the coffee was good even by starbucks standards and the food was outstanding.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The service was exceptional - sometime there was a feeling that we were served by the army of friendly waiters.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The side of potatoes is to die for, as is the labne (yogurt dip).",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The specialty here is decadent pancakes, but I've been back now four times, and I've been wowed every time.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The staff are friendly and the decor was ethic and colorful.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The staff is pretty friendly.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The staff was really friendly.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The steak was done to my exact liking (medium rare) and was nice and juicy.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The sushi here is delicious!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The sushi is as fresh as it comes?you'd think ocean was in their backyard, no joke!",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The sushi was excellent and the wait staff was quick.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The waiter was a bit unfriendly and the feel of the restaurant was crowded.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The waiters are very experienced and helpful with pairing your drink choice to your food tastes or vice versa.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"The wine list is incredible and extensive and diverse, the food is all incredible and the staff was all very nice, good at their jobs and cultured.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,The wine list is wonderful and the food reminds me of my recent trip to Italy.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Their crab eggs benedict is addicting.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Their specialty rolls are impressive, though I can't remember what we had.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"There is only one place on the east coast that has it all, plus a lot more.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"There was a really nice vibe about the place...good music, atmosphere and happy looking people.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"They aren't the most talkative, but everytime I've been there they have been very busy, which probably accounts for the lack of conversation.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,They came in their own nifty take out box and with some homemade frosting; very light and not-too-sweet.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,They have a wide variety of fish and they even list which oceans they come from; Atlantic or Pacific.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,They have been featured on the food network and they deserve it.,implicit,True,True,True,Correct
